num_age,num_annual_income,num_contract_tenure_years,num_years_with_license,num_vehicle_age,num_annual_mileage,num_previous_claims_count,num_late_payments_count,num_credit_score,num_household_size,num_insured_value,num_monthly_premium,cat_region,cat_vehicle_type,cat_fuel_type,cat_coverage_level,cat_payment_frequency,cat_home_ownership,cat_profession_segment,cat_prior_fraud_flag,text_feature,target,num_irrelevant_0,num_irrelevant_1,num_irrelevant_2,num_irrelevant_3,num_irrelevant_4,num_duplicate_0,num_duplicate_1,num_constant_0,num_collinear_0,num_collinear_1,num_collinear_2
75.0,23311.286439671472,8.0,,7.0,16078.012362637463,0.0,0.0,669.7882530571094,4.0,3164.223662864486,78.850411265467,urbain,sport,hybride,tiers_plus,annuel,proprietaire,retraite,non,"La fiche client a été révisée lors du dernier contrôle qualité. Le client réside principalement en zone urbain. L'ancienneté du contrat peut être qualifiée de ancienne. Les informations contractuelles sont cohérentes avec la demande en cours. Le client réside principalement en zone urbain. Mots-clés dossier : token_79, token_1, token_74. Les informations contractuelles sont cohérentes avec la demande en cours. Le niveau de paiement observé est régulier.",0,-0.9370345193499464,-0.8499675553918015,,,,75.00010247183069,23311.28739827736,,67.65868513651078,22712.460340620662,6.80580822087903
31.0,26151.272083021253,8.0,12.0,,30060.6284334045,0.0,,826.7717343146164,2.0,17848.9471881275,,urbain,,essence,tous_risques,mensuel,proprietaire,retraite,,"Le kilométrage annuel déclaré est modéré. Les éléments déclaratifs ont été consolidés dans le dossier. Le type de contrat principal ressort comme auto. Mots-clés dossier : token_75, résiliation, contrat. Le niveau de paiement observé est irrégulier. La fiche client a été révisée lors du dernier contrôle qualité.",0,2.637442756815346,-0.06188157051153211,1.3963088953508438,0.5845857338116047,-0.951679094006143,30.999454213874635,26151.27217673612,1.0,28.208944761639447,22354.82678360269,7.9536727493947765
76.0,33433.67811086708,25.0,53.0,19.0,9364.013738313879,1.0,0.0,748.7448847887771,6.0,,36.72717749982954,periurbain,,,tous_risques,,,independant,non,,0,0.33491066145767295,1.5121185873902887,1.8241582482143566,0.13392625043727976,-0.26026024881856447,268.6681029544507,,1.0,69.65945584519783,33042.47510111274,24.020557329571133
,16684.555441526594,17.0,20.0,17.0,19589.567536311297,,1.0,758.4836076672257,,25339.493233479232,31.460457738235547,rural,suv,essence,tiers,,proprietaire,independant,non,"Aucun élément majeur de vigilance n'est identifié à ce stade. Le profil semble stable au regard de l'historique disponible. Mots-clés dossier : surprime, token_16, paiement. Le niveau de garantie demandé correspond à une formule tiers. Le type de contrat principal ressort comme auto. Le client réside principalement en zone rural. Le contexte socioprofessionnel est associé à la catégorie independant.",0,-0.6960829130174341,1.5172523078322326,,-0.19871273829745123,,48.00101883349677,16684.556732585253,1.0,45.70462676526896,14861.949788116037,16.43792101277534
69.0,26370.357925434742,17.0,42.0,10.0,20510.76738533006,1.0,1.0,507.8611516111648,4.0,24592.491987859397,68.24911925678433,urbain,utilitaire,electrique,tiers,,locataire,cadre,,"Mots-clés dossier : paiement, token_3, token_79. Les éléments déclaratifs ont été consolidés dans le dossier. Le véhicule couvert est de type utilitaire. Le profil de conduite est rapproché d'un usage intensif. Le profil de conduite est rapproché d'un usage intensif. Les informations contractuelles sont cohérentes avec la demande en cours. Les informations disponibles sont compatibles avec une analyse automatisée. Le niveau de garantie demandé correspond à une formule tiers.",1,-0.7635893117811053,0.33100985189331633,-1.6131734366221113,0.596692333740592,0.951108488431217,69.00021532939425,26370.35746226022,1.0,61.950563928598825,,14.270356815112644
33.0,12263.974740859481,,,7.0,5128.325431563675,0.0,0.0,,4.0,26262.08124819734,75.41563226427724,,sport,,,annuel,,cadre,non,"Mots-clés dossier : déclaration, non_responsable, token_30. Le client présente un comportement de paiement régulier. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. Le type de contrat principal ressort comme auto. Le type de contrat principal ressort comme auto. Le niveau de garantie demandé correspond à une formule tiers. Les informations disponibles sont compatibles avec une analyse automatisée.",0,,-0.23061209850042327,0.9121246398399289,,,,12263.97629490112,1.0,31.92732491276779,11982.709881793942,15.13743027813698
41.0,8000.0,22.0,12.0,,11305.034527515287,,0.0,552.0092268104745,3.0,8259.143355128674,64.15044315940663,periurbain,berline,,,mensuel,proprietaire,retraite,non,"Les informations disponibles sont compatibles avec une analyse automatisée. Le dossier ne montre pas de fréquence élevée de sinistres. Mots-clés dossier : token_24, sinistre, token_68. Le profil semble stable au regard de l'historique disponible. L'ancienneté du contrat peut être qualifiée de ancienne.",0,1.5548782648005621,,-2.266155546354376,,,40.9997966127137,7999.998619368445,1.0,,,21.15579711589828
85.0,,1.0,57.0,,18137.349865041284,1.0,0.0,507.5664012465862,,17105.284551527,91.53166172516569,periurbain,sport,hybride,tiers_plus,mensuel,,retraite,non,"Le gestionnaire a intégré les mises à jour du profil assuré. Le client réside principalement en zone periurbain. Le dossier a fait l'objet d'une revue selon le processus standard. Le niveau de paiement observé est régulier. Mots-clés dossier : token_69, non_responsable, token_62. Les éléments déclaratifs ont été consolidés dans le dossier.",1,1.0462962937769407,-0.05456962567227969,-0.18156806523988273,-1.234499106171124,-0.904682815855562,84.99978252977749,41358.345324927875,1.0,78.5792686118687,,1.3533021558177567
57.0,,3.0,,4.0,,0.0,0.0,,3.0,21545.059538284924,83.123471678056,rural,suv,essence,,,,independant,,"Mots-clés dossier : token_40, token_21, expertise. Le dossier a fait l'objet d'une revue selon le processus standard. Le dossier de souscription est associé à un canal web. L'historique de sinistres est décrit comme sans antécédent récent. Les éléments déclaratifs ont été consolidés dans le dossier. Les informations disponibles sont compatibles avec une analyse automatisée. Les éléments déclaratifs ont été consolidés dans le dossier. Le dossier de souscription est associé à un canal web.",0,-1.7610488106018007,,0.9487476799069956,0.5066058081123761,-0.8575418507410999,57.00148591670838,49399.26464862136,,,43068.626449919284,4.675627728985793
40.0,63789.43060180066,23.0,19.0,0.0,17196.101276777525,0.0,0.0,666.3283828012153,,25908.225114158322,34.61107895306965,rural,citadine,hybride,tiers,mensuel,locataire,retraite,non,,0,-1.3309211580115556,-0.7441482562753282,-0.7157678177435758,0.22868605797043873,0.46079719341616016,,63789.4320296183,,37.423054353729306,,21.588581658007183
73.0,33424.62356536477,14.0,,,35399.50696604162,1.0,1.0,,5.0,10071.950877906445,80.76757261644607,,suv,electrique,tiers_plus,,,retraite,,"Le véhicule couvert est de type suv. La fiche client a été révisée lors du dernier contrôle qualité. Le gestionnaire a intégré les mises à jour du profil assuré. Mots-clés dossier : token_60, souscription, token_23. Le niveau de paiement observé est globalement correct. La fiche client a été révisée lors du dernier contrôle qualité. Les informations contractuelles sont cohérentes avec la demande en cours. Le kilométrage annuel déclaré est élevé.",1,-2.0373655321583577,-0.4167967672111171,2.192846928451631,,0.06263734070548603,73.00016670231958,,,68.16686713921396,29235.28114377796,13.219222516858443
51.0,51289.050948648364,16.0,29.0,7.0,5268.586112840339,1.0,,709.2008993856643,,23706.807994557486,55.55370626917368,urbain,suv,essence,tiers_plus,annuel,proprietaire,retraite,,,0,0.64761023416756,,0.01342290962957983,0.5879744404701225,1.836731278890427,50.99927200413199,51289.0501089941,1.0,45.56412632298693,47000.14199147867,
27.0,31284.376239614932,12.0,9.0,,,2.0,0.0,807.6638402557458,,,72.19110239671929,,berline,hybride,tiers,mensuel,proprietaire,employe,non,,0,-0.9024078093671408,,1.2321672809259852,0.0562671572687613,,,31284.37559964236,1.0,21.29557435100555,,10.688006640880065
80.0,,11.0,,,5722.034984211601,1.0,0.0,516.7930493796185,4.0,,57.24383347948008,,suv,,tiers,mensuel,locataire,,,"Le gestionnaire a intégré les mises à jour du profil assuré. Les éléments déclaratifs ont été consolidés dans le dossier. Les éléments déclaratifs ont été consolidés dans le dossier. Le kilométrage annuel déclaré est faible. Mots-clés dossier : token_45, incident, stabilité. Le contexte socioprofessionnel est associé à la catégorie cadre.",0,0.6131060108357337,-1.2961438733414912,0.7901397141887656,1.2480892333369187,-0.07855498943076604,80.00044407847598,24246.357091332462,1.0,71.78824279240143,,
23.0,46321.4289856405,,,6.0,10583.646690018204,0.0,0.0,846.2246543033361,6.0,,53.96002646870415,,,hybride,tous_risques,mensuel,locataire,,non,"Les éléments déclaratifs ont été consolidés dans le dossier. Le niveau de garantie demandé correspond à une formule tous_risques. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. Le profil semble stable au regard de l'historique disponible. Mots-clés dossier : surprime, tarification, token_41. Le dossier a fait l'objet d'une revue selon le processus standard. Le client réside principalement en zone periurbain. Le dossier a fait l'objet d'une revue selon le processus standard.",0,2.0141413704587214,,,1.309602209974675,-0.9250678026550173,,46321.428996100694,1.0,23.146749577701772,44676.59262972597,
57.0,,12.0,39.0,3.0,,1.0,0.0,765.1000326310029,,3505.5000183212524,75.47007349047759,,suv,,,,proprietaire,cadre,non,"Mots-clés dossier : franchise, token_0, risque. Aucun élément majeur de vigilance n'est identifié à ce stade. Le profil de conduite est rapproché d'un usage occasionnel. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. Le gestionnaire a intégré les mises à jour du profil assuré. L'historique de sinistres est décrit comme ponctuel. Les informations disponibles sont compatibles avec une analyse automatisée.",0,,-0.5033143393760898,0.14296418387962426,0.20888751174350753,0.5439251096262893,57.00005553040982,31979.219465880178,,53.60757650265522,27257.877560152832,
49.0,46534.747517951306,10.0,29.0,7.0,,0.0,0.0,519.8937909719754,1.0,,63.597684262670136,urbain,citadine,hybride,tiers_plus,,locataire,sans_emploi,non,"La fiche client a été révisée lors du dernier contrôle qualité. Mots-clés dossier : retard, souscription, exposition. Le contexte socioprofessionnel est associé à la catégorie sans_emploi. Le contexte socioprofessionnel est associé à la catégorie sans_emploi. Les informations contractuelles sont cohérentes avec la demande en cours.",0,1.1401755381262935,,1.739492197626065,0.020952797947991302,-0.6651226743637625,49.00111196131421,46534.74798190175,1.0,43.115893708179094,42840.96919641724,8.995456097886649
58.0,40679.98934667493,10.0,,15.0,8890.435486830509,0.0,1.0,507.53824001065203,5.0,7197.141255446224,37.33148823506346,,sport,hybride,tiers_plus,trimestriel,proprietaire,,non,"Le niveau de paiement observé est globalement correct. Les éléments déclaratifs ont été consolidés dans le dossier. La fiche client a été révisée lors du dernier contrôle qualité. Le gestionnaire a intégré les mises à jour du profil assuré. Le niveau de garantie demandé correspond à une formule tiers_plus. Mots-clés dossier : token_32, token_5, token_1. Les éléments déclaratifs ont été consolidés dans le dossier.",0,2.2153777348360455,0.460396501225632,,,,57.99907990839144,40679.98987192798,,51.6543619175887,37805.50753542489,9.512814175977116
39.0,20385.593478042894,23.0,10.0,,22794.19618040647,0.0,0.0,722.3322734837653,3.0,9411.698162476665,,urbain,berline,hybride,tiers,mensuel,proprietaire,employe,non,"Mots-clés dossier : token_69, token_25, contrat. Le kilométrage annuel déclaré est élevé. Les éléments déclaratifs ont été consolidés dans le dossier. Les éléments déclaratifs ont été consolidés dans le dossier. La fiche client a été révisée lors du dernier contrôle qualité. Les éléments déclaratifs ont été consolidés dans le dossier.",0,0.08414203905866095,1.390193974342291,3.2248396109059323,1.1215549426940716,-0.6295681228203673,,20385.592925485245,1.0,37.06609643431104,,21.340717888468983
39.0,18384.12438443732,,12.0,5.0,8612.998552628025,1.0,1.0,,6.0,17734.039037284474,64.02203479261652,urbain,suv,hybride,tiers_plus,,,employe,non,"Mots-clés dossier : habitation, trajet, profil. L'ancienneté contractuelle contribue à un profil plutôt maîtrisé. Le niveau de paiement observé est globalement correct. Le véhicule couvert est de type suv. Le profil semble stable au regard de l'historique disponible.",0,0.9467151920677371,-0.48392229993680924,0.4442658569943532,-2.1516961271456805,-1.3591304152392272,39.001004345000446,18384.12593479944,1.0,34.220522022939235,17158.328209914438,16.034568144969796
18.0,19423.843701743717,22.0,,12.0,19601.15980704363,0.0,1.0,765.9412519801261,3.0,22597.138308882066,,urbain,citadine,electrique,tous_risques,,proprietaire,employe,non,"L'ancienneté du contrat peut être qualifiée de ancienne. Le dossier a fait l'objet d'une revue selon le processus standard. Mots-clés dossier : token_35, token_61, token_66. Le dossier a fait l'objet d'une revue selon le processus standard. Les informations disponibles sont compatibles avec une analyse automatisée. L'ancienneté du contrat peut être qualifiée de ancienne. Le gestionnaire a intégré les mises à jour du profil assuré.",0,-1.7445197702781785,,,-1.10662751804623,-0.18250564167642166,18.000009449142876,19423.843699279736,1.0,13.474692584081792,19469.75635071921,18.653406376341927
84.0,25449.525737775206,13.0,55.0,6.0,14658.069467491698,1.0,0.0,711.4346158743184,2.0,,57.53767999407804,urbain,suv,diesel,,,locataire,employe,non,"Mots-clés dossier : token_75, token_34, paiement. Les éléments déclaratifs ont été consolidés dans le dossier. Les informations disponibles sont compatibles avec une analyse automatisée. Le véhicule couvert est de type suv. Les informations contractuelles sont cohérentes avec la demande en cours. Le client réside principalement en zone urbain.",0,-0.7644910422636714,0.07238416377135246,-1.7975885920382377,,-0.8135922371336071,83.99913404497092,25449.52569047839,1.0,79.2469262025666,25302.81037493195,
